id,words,syllables,neumes,1-mer,2-mer,3-mer,4-mer,5-mer,6-mer,7-mer,8-mer,9-mer,10-mer,11-mer,12-mer,13-mer,14-mer,15-mer,16-mer,poisson-3,poisson-5,poisson-7
chant_450066,ll llj lm ll jklkjh gg k kk kghh kJklmlkjk hkjHgg llmlkjk,l l l l j l m l l jk l kjh g g k k k k gh h kJ klm l kjk hk jH g g l l m l k jk,l l l l j l m l l jk l kjh g g k k k k gh h kJ klm l kjk hk jH g g l l m l k jk,l l l l j l m l l j k l k j h g g k k k k g h h k J k l m l k j k h k j H g g l l m l k j k,ll ll jl ml lj kl kj hg gk kk kg hh kJ kl ml kj kh kj Hg gl lm lk jk,lll ljl mll jkl kjh ggk kkk ghh kJk lml kjk hkj Hgg llm lkj k,llll jlml ljkl kjhg gkkk kghh kJkl mlkj khkj Hggl lmlk jk,llllj lmllj klkjh ggkkk kghhk Jklml kjkhk jHggl lmlkj k,lllljl mlljkl kjhggk kkkghh kJklml kjkhkj Hggllm lkjk,lllljlm lljklkj hggkkkk ghhkJkl mlkjkhk jHggllm lkjk,lllljlml ljklkjhg gkkkkghh kJklmlkj khkjHggl lmlkjk,lllljlmll jklkjhggk kkkghhkJk lmlkjkhkj Hggllmlkj k,lllljlmllj klkjhggkkk kghhkJklml kjkhkjHggl lmlkjk,lllljlmlljk lkjhggkkkkg hhkJklmlkjk hkjHggllmlk jk,lllljlmlljkl kjhggkkkkghh kJklmlkjkhkj Hggllmlkjk,lllljlmlljklk jhggkkkkghhkJ klmlkjkhkjHgg llmlkjk,lllljlmlljklkj hggkkkkghhkJkl mlkjkhkjHggllm lkjk,lllljlmlljklkjh ggkkkkghhkJklml kjkhkjHggllmlkj k,lllljlmlljklkjhg gkkkkghhkJklmlkj khkjHggllmlkjk,l lllj lmll j k lkj hggkkkk ghh kJk lml kj khkjH g gllm lk jk,ll lljlmll jkl kjhg gkkkk ghhk Jklm lkjkh kjH ggll mlkj k,lll ljlmlljkl kjhggkkkkg hhkJklmlk jkhkjHgg llm lkjk
chant_450148,ff ffe def gef ghh g fh gFe f gh h fgfee fed efggF ghg g hfgfee hghjhgfee,f f f f e d e f g ef gh h g fh gF e f gh h f gf e e fe d e f g gF g h g g h f gf e e h g h jh gfe e,f f f f e d e f g ef gh h g fh gF e f gh h f gf e e fe d e f g gF g h g g h f gf e e h g h jh gfe e,f f f f e d e f g e f g h h g f h g F e f g h h f g f e e f e d e f g g F g h g g h f g f e e h g h j h g f e e,ff ff ed ef ge fg hh gf hg Fe fg hh fg fe ef ed ef gg Fg hg gh fg fe eh gh jh gf ee,fff fed efg efg hhg fhg Fef ghh fgf eef ede fgg Fgh ggh fgf eeh ghj hgf ee,ffff edef gefg hhgf hgFe fghh fgfe efed efgg Fghg ghfg feeh ghjh gfee,ffffe defge fghhg fhgFe fghhf gfeef edefg gFghg ghfgf eehgh jhgfe e,ffffed efgefg hhgfhg Fefghh fgfeef edefgg Fghggh fgfeeh ghjhgf ee,ffffede fgefghh gfhgFef ghhfgfe efedefg gFghggh fgfeehg hjhgfee,ffffedef gefghhgf hgFefghh fgfeefed efggFghg ghfgfeeh ghjhgfee,ffffedefg efghhgfhg Fefghhfgf eefedefgg Fghgghfgf eehghjhgf ee,ffffedefge fghhgfhgFe fghhfgfeef edefggFghg ghfgfeehgh jhgfee,ffffedefgef ghhgfhgFefg hhfgfeefede fggFghgghfg feehghjhgfe e,ffffedefgefg hhgfhgFefghh fgfeefedefgg Fghgghfgfeeh ghjhgfee,ffffedefgefgh hgfhgFefghhfg feefedefggFgh gghfgfeehghjh gfee,ffffedefgefghh gfhgFefghhfgfe efedefggFghggh fgfeehghjhgfee,ffffedefgefghhg fhgFefghhfgfeef edefggFghgghfgf eehghjhgfee,ffffedefgefghhgf hgFefghhfgfeefed efggFghgghfgfeeh ghjhgfee,f fff edef gef gh hg fhgF efghhfgf eef ede fg gFg hgg hfg feehg hjh gf ee,ffffe de fgefg hh gfhg Fefgh hfgfe efedefg gFgh gghfgfe ehghjhgfee,ffffedef gefgh hgfhgFe fghhfgf eefedefgg Fghgghfgfe ehghjhg fee
chant_451475,ghgg fhk kklk klm mlklk kl lkiklkih hl kjkhhg hhghgf fhklki kigii hikighgff kkljkj,ghgg f hk kkl k klm mlk l k kl lki kl ki h h l k jk h hg h hghgf fhklki ki gi i hikigh gf f k k l j k j,ghgg f hk kkl k klm mlk l k kl lki kl ki h h l k jk h hg h hg hgf fh klki ki gi i hikigh gf f k k l j k j,g h g g f h k k k l k k l m m l k l k k l l k i k l k i h h l k j k h h g h h g h g f f h k l k i k i g i i h i k i g h g f f k k l j k j,gh gg fh kk kl kk lm ml kl kk ll ki kl ki hh lk jk hh gh hg hg ff hk lk ik ig ii hi ki gh gf fk kl jk j,ghg gfh kkk lkk lmm lkl kkl lki klk ihh lkj khh ghh ghg ffh klk iki gii hik igh gff kkl jkj,ghgg fhkk klkk lmml klkk llki klki hhlk jkhh ghhg hgff hklk ikig iihi kigh gffk kljk j,ghggf hkkkl kklmm lklkk llkik lkihh lkjkh hghhg hgffh klkik igiih ikigh gffkk ljkj,ghggfh kkklkk lmmlkl kkllki klkihh lkjkhh ghhghg ffhklk ikigii hikigh gffkkl jkj,ghggfhk kklkklm mlklkkl lkiklki hhlkjkh hghhghg ffhklki kigiihi kighgff kkljkj,ghggfhkk klkklmml klkkllki klkihhlk jkhhghhg hgffhklk ikigiihi kighgffk kljkj,ghggfhkkk lkklmmlkl kkllkiklk ihhlkjkhh ghhghgffh klkikigii hikighgff kkljkj,ghggfhkkkl kklmmlklkk llkiklkihh lkjkhhghhg hgffhklkik igiihikigh gffkkljkj,ghggfhkkklk klmmlklkkll kiklkihhlkj khhghhghgff hklkikigiih ikighgffkkl jkj,ghggfhkkklkk lmmlklkkllki klkihhlkjkhh ghhghgffhklk ikigiihikigh gffkkljkj,ghggfhkkklkkl mmlklkkllkikl kihhlkjkhhghh ghgffhklkikig iihikighgffkk ljkj,ghggfhkkklkklm mlklkkllkiklki hhlkjkhhghhghg ffhklkikigiihi kighgffkkljkj,ghggfhkkklkklmm lklkkllkiklkihh lkjkhhghhghgffh klkikigiihikigh gffkkljkj,ghggfhkkklkklmml klkkllkiklkihhlk jkhhghhghgffhklk ikigiihikighgffk kljkj,g hg gfhk kkl kk lm mlk lkkl lki klkihh lk jk hhghh gh gf fhk lki kigii hikigh gff kkljk j,ghgg fh kkklkk lmm lklk kllk iklkih hlkjk hhgh hghgffhk lkikig iihi kigh gffkk ljkj,ghggfhkkklkkl mmlklk kllkiklkih hlkjkhhgh hghgffhklkiki gi ihikigh gffkkljkj
chant_451783,gl l l lkkj l ml klklg hkm lkjkk mn o pnml kh gjkhgg llmllkl,gl l l l k kj l m l k l kl g h k m l k jk k m n o p n m l k h g jk h g g l l m l l kl,gl l l l k kj l m l k l kl g h k m l k jk k m n o p n m l k h g jk h g g l l m l l kl,g l l l l k k j l m l k l k l g h k m l k j k k m n o p n m l k h g j k h g g l l m l l k l,gl ll lk kj lm lk lk lg hk ml kj kk mn op nm lk hg jk hg gl lm ll kl,gll llk kjl mlk lkl ghk mlk jkk mno pnm lkh gjk hgg llm llk l,glll lkkj lmlk lklg hkml kjkk mnop nmlk hgjk hggl lmll kl,gllll kkjlm lklkl ghkml kjkkm nopnm lkhgj khggl lmllk l,gllllk kjlmlk lklghk mlkjkk mnopnm lkhgjk hggllm llkl,gllllkk jlmlklk lghkmlk jkkmnop nmlkhgj khggllm llkl,gllllkkj lmlklklg hkmlkjkk mnopnmlk hgjkhggl lmllkl,gllllkkjl mlklklghk mlkjkkmno pnmlkhgjk hggllmllk l,gllllkkjlm lklklghkml kjkkmnopnm lkhgjkhggl lmllkl,gllllkkjlml klklghkmlkj kkmnopnmlkh gjkhggllmll kl,gllllkkjlmlk lklghkmlkjkk mnopnmlkhgjk hggllmllkl,gllllkkjlmlkl klghkmlkjkkmn opnmlkhgjkhgg llmllkl,gllllkkjlmlklk lghkmlkjkkmnop nmlkhgjkhggllm llkl,gllllkkjlmlklkl ghkmlkjkkmnopnm lkhgjkhggllmllk l,gllllkkjlmlklklg hkmlkjkkmnopnmlk hgjkhggllmllkl,g ll ll kk jlm lklkl ghk mlkj k km no p n m l kh g jk hg gl lm ll kl,glll lkkjlml klklgh kmlk jkkm nopnmlkhg jkhggll mllk l,gllllkkjlm lklk lghkmlkjkkm nopnmlkhgj khggllm llkl
chant_455805,dhiihgh gfghihgh f hhg efded h klklkihg i kihih h kg efded fghg ef gfe ded,dhi ihgh gf gh ihgh f h hg efd ed h kl klkihg i ki h ih h k g efd ed fg hg ef g fe d ed,dhi ihgh gf gh ihgh f h hg efd ed h kl klkihg i ki h ih h k g efd ed fg hg ef g fe d ed,d h i i h g h g f g h i h g h f h h g e f d e d h k l k l k i h g i k i h i h h k g e f d e d f g h g e f g f e d e d,dh ii hg hg fg hi hg hf hh ge fd ed hk lk lk ih gi ki hi hh kg ef de df gh ge fg fe de d,dhi ihg hgf ghi hgh fhh gef ded hkl klk ihg iki hih hkg efd edf ghg efg fed ed,dhii hghg fghi hghf hhge fded hklk lkih giki hihh kgef dedf ghge fgfe ded,dhiih ghgfg hihgh fhhge fdedh klklk ihgik ihihh kgefd edfgh gefgf eded,dhiihg hgfghi hghfhh gefded hklklk ihgiki hihhkg efdedf ghgefg feded,dhiihgh gfghihg hfhhgef dedhklk lkihgik ihihhkg efdedfg hgefgfe ded,dhiihghg fghihghf hhgefded hklklkih gikihihh kgefdedf ghgefgfe ded,dhiihghgf ghihghfhh gefdedhkl klkihgiki hihhkgefd edfghgefg feded,dhiihghgfg hihghfhhge fdedhklklk ihgikihihh kgefdedfgh gefgfeded,dhiihghgfgh ihghfhhgefd edhklklkihg ikihihhkgef dedfghgefgf eded,dhiihghgfghi hghfhhgefded hklklkihgiki hihhkgefdedf ghgefgfeded,dhiihghgfghih ghfhhgefdedhk lklkihgikihih hkgefdedfghge fgfeded,dhiihghgfghihg hfhhgefdedhklk lkihgikihihhkg efdedfghgefgfe ded,dhiihghgfghihgh fhhgefdedhklklk ihgikihihhkgefd edfghgefgfeded,dhiihghgfghihghf hhgefdedhklklkih gikihihhkgefdedf ghgefgfeded,dh iihg h gfghihg hfh hgefd e dhkl klki hgiki hi hh kge fdedf ghge fgfe de d,dhii hghgfgh ihghf hhgef dedhklk lkihgik ihihh kgefdedfg hgefg fede d,dhiihgh gfghihghfhh gefdedh klklkihg ikih ihhkge fdedfghgefg feded
chant_455836,gg gkkk k kjhk kjg k hge f ggF ee kkkhkk,g g gk k k k kj hk kj g k hg e f g gF e e k k k h k k,g g gk k k k kj hk kj g k hg e f g gF e e k k k h k k,g g g k k k k k j h k k j g k h g e f g g F e e k k k h k k,gg gk kk kk jh kk jg kh ge fg gF ee kk kh kk,ggg kkk kkj hkk jgk hge fgg Fee kkk hkk,gggk kkkk jhkk jgkh gefg gFee kkkh kk,gggkk kkkjh kkjgk hgefg gFeek kkhkk,gggkkk kkjhkk jgkhge fggFee kkkhkk,gggkkkk kjhkkjg khgefgg Feekkkh kk,gggkkkkk jhkkjgkh gefggFee kkkhkk,gggkkkkkj hkkjgkhge fggFeekkk hkk,gggkkkkkjh kkjgkhgefg gFeekkkhkk,gggkkkkkjhk kjgkhgefggF eekkkhkk,gggkkkkkjhkk jgkhgefggFee kkkhkk,gggkkkkkjhkkj gkhgefggFeekk khkk,gggkkkkkjhkkjg khgefggFeekkkh kk,gggkkkkkjhkkjgk hgefggFeekkkhkk,gggkkkkkjhkkjgkh gefggFeekkkhkk,gg gk kkkk jhkk j gkhg efg gFee kkkhk k,gggkkk kkjhk kj gkhgefggFe ekkk hkk,gggkkkkk jhkkjgk hgef ggFee kkkhkk
chant_456963,ddC fgH hg f gghfed g g ggghg ffe cdfefgF d dc fg hGg f ghfedd fffedfd dfgffE fgf fE fghgf ghGg cd ffed hhgfghg,d dC f gH hg f g gh fe d g g g g gh g f fe c d fe fgF d dc f g hG g f gh fed d f f fed fd dfgf fE fgf fE f g h g f ghG g cd f fe d h h g f gh g,d dC f gH hg f g gh fe d g g g g gh g f fe c d fe fgF d dc f g hG g f gh fed d f f fed fd df gf fE fgf fE f g h g f ghG g cd f fe d h h g f gh g,d d C f g H h g f g g h f e d g g g g g h g f f e c d f e f g F d d c f g h G g f g h f e d d f f f e d f d d f g f f E f g f f E f g h g f g h G g c d f f e d h h g f g h g,dd Cf gH hg fg gh fe dg gg gg hg ff ec df ef gF dd cf gh Gg fg hf ed df ff ed fd df gf fE fg ff Ef gh gf gh Gg cd ff ed hh gf gh g,ddC fgH hgf ggh fed ggg ggh gff ecd fef gFd dcf ghG gfg hfe ddf ffe dfd dfg ffE fgf fEf ghg fgh Ggc dff edh hgf ghg,ddCf gHhg fggh fedg gggg hgff ecdf efgF ddcf ghGg fghf eddf ffed fddf gffE fgff Efgh gfgh Ggcd ffed hhgf ghg,ddCfg Hhgfg ghfed ggggg hgffe cdfef gFddc fghGg fghfe ddfff edfdd fgffE fgffE fghgf ghGgc dffed hhgfg hg,ddCfgH hgfggh fedggg gghgff ecdfef gFddcf ghGgfg hfeddf ffedfd dfgffE fgffEf ghgfgh Ggcdff edhhgf ghg,ddCfgHh gfgghfe dgggggh gffecdf efgFddc fghGgfg hfeddff fedfddf gffEfgf fEfghgf ghGgcdf fedhhgf ghg,ddCfgHhg fgghfedg gggghgff ecdfefgF ddcfghGg fghfeddf ffedfddf gffEfgff Efghgfgh Ggcdffed hhgfghg,ddCfgHhgf gghfedggg gghgffecd fefgFddcf ghGgfghfe ddfffedfd dfgffEfgf fEfghgfgh Ggcdffedh hgfghg,ddCfgHhgfg ghfedggggg hgffecdfef gFddcfghGg fghfeddfff edfddfgffE fgffEfghgf ghGgcdffed hhgfghg,ddCfgHhgfgg hfedggggghg ffecdfefgFd dcfghGgfghf eddfffedfdd fgffEfgffEf ghgfghGgcdf fedhhgfghg,ddCfgHhgfggh fedggggghgff ecdfefgFddcf ghGgfghfeddf ffedfddfgffE fgffEfghgfgh Ggcdffedhhgf ghg,ddCfgHhgfgghf edggggghgffec dfefgFddcfghG gfghfeddfffed fddfgffEfgffE fghgfghGgcdff edhhgfghg,ddCfgHhgfgghfe dggggghgffecdf efgFddcfghGgfg hfeddfffedfddf gffEfgffEfghgf ghGgcdffedhhgf ghg,ddCfgHhgfgghfed ggggghgffecdfef gFddcfghGgfghfe ddfffedfddfgffE fgffEfghgfghGgc dffedhhgfghg,ddCfgHhgfgghfedg gggghgffecdfefgF ddcfghGgfghfeddf ffedfddfgffEfgff EfghgfghGgcdffed hhgfghg,dd Cfg Hh gfg ghf edg gggghgffe cdf efgF ddcf ghG gf ghf edd f ff e d fd dfgf fE f gf fEfghg fghGg cd ffedh hgf gh g,ddCf gHhgfggh fedggg gghgf fecd fef gFddcfg hGgf ghfeddf ffed fdd fgffEf gffEfgh gf gh Ggcd ffedhhg fghg,ddCfgHhgf gghfedg gggghgf fecdfefgFdd cfghG gfghfe ddfffedf ddfgffEfg ffEfgh gfghGgcd ffedhhg fghg
chant_457154,dddc fg fghh jh ggfhg g eghgf f fgefedd hhgfghgf,d d dc f g f gh h jh g g fh g g e g hg f f fg e fe d d h h g f gh gf,d d dc f g f gh h jh g g fh g g e g hg f f fg e fe d d h h g f gh gf,d d d c f g f g h h j h g g f h g g e g h g f f f g e f e d d h h g f g h g f,dd dc fg fg hh jh gg fh gg eg hg ff fg ef ed dh hg fg hg f,ddd cfg fgh hjh ggf hgg egh gff fge fed dhh gfg hgf,dddc fgfg hhjh ggfh ggeg hgff fgef eddh hgfg hgf,dddcf gfghh jhggf hggeg hgfff gefed dhhgf ghgf,dddcfg fghhjh ggfhgg eghgff fgefed dhhgfg hgf,dddcfgf ghhjhgg fhggegh gfffgef eddhhgf ghgf,dddcfgfg hhjhggfh ggeghgff fgefeddh hgfghgf,dddcfgfgh hjhggfhgg eghgfffge feddhhgfg hgf,dddcfgfghh jhggfhggeg hgfffgefed dhhgfghgf,dddcfgfghhj hggfhggeghg fffgefeddhh gfghgf,dddcfgfghhjh ggfhggeghgff fgefeddhhgfg hgf,dddcfgfghhjhg gfhggeghgfffg efeddhhgfghgf,dddcfgfghhjhgg fhggeghgfffgef eddhhgfghgf,dddcfgfghhjhggf hggeghgfffgefed dhhgfghgf,dddcfgfghhjhggfh ggeghgfffgefeddh hgfghgf,dddc f gf g hhj hgg fhgge g hgf ffgef eddh hgf gh gf,dddc fgfg hhj hggfhggeghg fffge feddhhg fghgf,dddcf gfghhjhggfhg geghgff fgefe ddhhgfghgf
chant_458527,g gggh fghgh hhg f hkkkj kjhg g kk hkkh kkg hg gfed efhgfh gg kkjkhg,g g g gh fgh gh hh g f hk kk j kj hg g kk h kk h kk g h g g fe d e f hgf h g g k k j k h g,g g g gh fgh gh hh g f hk kk j kj hg g k k h k k h k k g h g g fe d e f hgf h g g k k j k h g,g g g g h f g h g h h h g f h k k k j k j h g g k k h k k h k k g h g g f e d e f h g f h g g k k j k h g,gg gg hf gh gh hh gf hk kk jk jh gg kk hk kh kk gh gg fe de fh gf hg gk kj kh g,ggg ghf ghg hhh gfh kkk jkj hgg kkh kkh kkg hgg fed efh gfh ggk kjk hg,gggg hfgh ghhh gfhk kkjk jhgg kkhk khkk ghgg fede fhgf hggk kjkh g,ggggh fghgh hhgfh kkkjk jhggk khkkh kkghg gfede fhgfh ggkkj khg,gggghf ghghhh gfhkkk jkjhgg kkhkkh kkghgg fedefh gfhggk kjkhg,gggghfg hghhhgf hkkkjkj hggkkhk khkkghg gfedefh gfhggkk jkhg,gggghfgh ghhhgfhk kkjkjhgg kkhkkhkk ghggfede fhgfhggk kjkhg,gggghfghg hhhgfhkkk jkjhggkkh kkhkkghgg fedefhgfh ggkkjkhg,gggghfghgh hhgfhkkkjk jhggkkhkkh kkghggfede fhgfhggkkj khg,gggghfghghh hgfhkkkjkjh ggkkhkkhkkg hggfedefhgf hggkkjkhg,gggghfghghhh gfhkkkjkjhgg kkhkkhkkghgg fedefhgfhggk kjkhg,gggghfghghhhg fhkkkjkjhggkk hkkhkkghggfed efhgfhggkkjkh g,gggghfghghhhgf hkkkjkjhggkkhk khkkghggfedefh gfhggkkjkhg,gggghfghghhhgfh kkkjkjhggkkhkkh kkghggfedefhgfh ggkkjkhg,gggghfghghhhgfhk kkjkjhggkkhkkhkk ghggfedefhgfhggk kjkhg,gg gghf ghg h hhgf hkkk jk jhg gkkh kk hk kghggf ede fh g fhggkkj kh g,gg gg hfghg hhhgfh kkkjkjhggkk hkkhkkghg gfedefhg fhggkk jkhg,gggghfgh ghhhgfh kkkj kjhggkkh kkhkkg hggfed efhgfhggkkjk hg
chant_460347,g hkkk kjhk kjg ghk hgf efgg g ghhgfggf ee g h kk khkJ g g hg ggg hgF ggfe kkkhkjh,g hk k k kj hk kj g ghk h gf e fg g g gh hgf g gf e e g h k k k h kJ g g h g g g g h gF g gf e k k k h k jh,g hk k k kj hk kj g ghk h gf e fg g g gh hgf g gf e e g h k k k h kJ g g h g g g g h gF g gf e k k k h k jh,g h k k k k j h k k j g g h k h g f e f g g g g h h g f g g f e e g h k k k h k J g g h g g g g h g F g g f e k k k h k j h,gh kk kk jh kk jg gh kh gf ef gg gg hh gf gg fe eg hk kk hk Jg gh gg gg hg Fg gf ek kk hk jh,ghk kkk jhk kjg ghk hgf efg ggg hhg fgg fee ghk kkh kJg ghg ggg hgF ggf ekk khk jh,ghkk kkjh kkjg ghkh gfef gggg hhgf ggfe eghk kkhk Jggh gggg hgFg gfek kkhk jh,ghkkk kjhkk jgghk hgfef ggggh hgfgg feegh kkkhk Jgghg ggghg Fggfe kkkhk jh,ghkkkk jhkkjg ghkhgf efgggg hhgfgg feeghk kkhkJg ghgggg hgFggf ekkkhk jh,ghkkkkj hkkjggh khgfefg ggghhgf ggfeegh kkkhkJg ghggggh gFggfek kkhkjh,ghkkkkjh kkjgghkh gfefgggg hhgfggfe eghkkkhk Jgghgggg hgFggfek kkhkjh,ghkkkkjhk kjgghkhgf efgggghhg fggfeeghk kkhkJgghg ggghgFggf ekkkhkjh,ghkkkkjhkk jgghkhgfef gggghhgfgg feeghkkkhk Jgghgggghg Fggfekkkhk jh,ghkkkkjhkkj gghkhgfefgg gghhgfggfee ghkkkhkJggh gggghgFggfe kkkhkjh,ghkkkkjhkkjg ghkhgfefgggg hhgfggfeeghk kkhkJgghgggg hgFggfekkkhk jh,ghkkkkjhkkjgg hkhgfefgggghh gfggfeeghkkkh kJgghgggghgFg gfekkkhkjh,ghkkkkjhkkjggh khgfefgggghhgf ggfeeghkkkhkJg ghgggghgFggfek kkhkjh,ghkkkkjhkkjgghk hgfefgggghhgfgg feeghkkkhkJgghg ggghgFggfekkkhk jh,ghkkkkjhkkjgghkh gfefgggghhgfggfe eghkkkhkJgghgggg hgFggfekkkhkjh,ghkkkkj hkkj gghk hgfe fg ggg hhgfg gf eegh kkkh kJgg hggg ghg Fggf ekk kh kjh,ghkk kkjhkkj gghkh gfe fg gggh hgfgg feeghkkk hkJ gghggg ghgFggfekkkh kjh,ghkkkkj hkkjgg hkhgfe fg ggghhgfgg feeg hkkkhkJgghgg gghgFggfe kkkhkjh
chant_464517,gljlml mnml ml l mnml lk hlkk gg g g jklm lk mnml mlk lmmll l ml kk kjk llhgg llmllkl,g lj lml mn m l m l l mn m l l k h l k k g g g g j k l m l k mn m l m lk lm m l l l m l k k k jk ll h g g l l m l l k l,g lj lm l mn m l m l l mn m l l k h l k k g g g g j k l m l k mn m l m lk lm m l l l m l k k k jk ll h g g l l m l l k l,g l j l m l m n m l m l l m n m l l k h l k k g g g g j k l m l k m n m l m l k l m m l l l m l k k k j k l l h g g l l m l l k l,gl jl ml mn ml ml lm nm ll kh lk kg gg gj kl ml km nm lm lk lm ml ll ml kk kj kl lh gg ll ml lk l,glj lml mnm lml lmn mll khl kkg ggg jkl mlk mnm lml klm mll lml kkk jkl lhg gll mll kl,gljl mlmn mlml lmnm llkh lkkg gggj klml kmnm lmlk lmml llml kkkj kllh ggll mllk l,gljlm lmnml mllmn mllkh lkkgg ggjkl mlkmn mlmlk lmmll lmlkk kjkll hggll mllkl,gljlml mnmlml lmnmll khlkkg gggjkl mlkmnm lmlklm mlllml kkkjkl lhggll mllkl,gljlmlm nmlmllm nmllkhl kkggggj klmlkmn mlmlklm mlllmlk kkjkllh ggllmll kl,gljlmlmn mlmllmnm llkhlkkg gggjklml kmnmlmlk lmmlllml kkkjkllh ggllmllk l,gljlmlmnm lmllmnmll khlkkgggg jklmlkmnm lmlklmmll lmlkkkjkl lhggllmll kl,gljlmlmnml mllmnmllkh lkkggggjkl mlkmnmlmlk lmmlllmlkk kjkllhggll mllkl,gljlmlmnmlm llmnmllkhlk kggggjklmlk mnmlmlklmml llmlkkkjkll hggllmllkl,gljlmlmnmlml lmnmllkhlkkg gggjklmlkmnm lmlklmmlllml kkkjkllhggll mllkl,gljlmlmnmlmll mnmllkhlkkggg gjklmlkmnmlml klmmlllmlkkkj kllhggllmllkl,gljlmlmnmlmllm nmllkhlkkggggj klmlkmnmlmlklm mlllmlkkkjkllh ggllmllkl,gljlmlmnmlmllmn mllkhlkkggggjkl mlkmnmlmlklmmll lmlkkkjkllhggll mllkl,gljlmlmnmlmllmnm llkhlkkggggjklml kmnmlmlklmmlllml kkkjkllhggllmllk l,gljlm lmn mlm llm nmll khlk kgg gg jkl ml k mnm lm lklmml llm lk kk jkll hgg l lmllk l,gljlmlmn mlmll mnml lkh lk kggggjk lmlkmn mlml klmml llmlkk kjkl lhggllml lkl,gljlml mnmlml lmnml lkhl kk gg ggjkl mlkmnmlm lkl mmlllm lkkk jkllhggl lmllkl
chant_465289,g jklkmll llljlm lklkjg k kkLkkjklk kkk klkjklk h hkjh gg llmlkjh,g j k lkml l l l l j lm l kl kj g k k kL k kjklk k k k kl kjklk h h k jh g g l l m l k jh,g j k lkml l l l l j lm l kl kj g k k kL k kj klk k k k kl kj klk h h k jh g g l l m l k jh,g j k l k m l l l l l j l m l k l k j g k k k L k k j k l k k k k k l k j k l k h h k j h g g l l m l k j h,gj kl km ll ll lj lm lk lk jg kk kL kk jk lk kk kk lk jk lk hh kj hg gl lm lk jh,gjk lkm lll llj lml klk jgk kkL kkj klk kkk klk jkl khh kjh ggl lml kjh,gjkl kmll lllj lmlk lkjg kkkL kkjk lkkk kklk jklk hhkj hggl lmlk jh,gjklk mllll ljlml klkjg kkkLk kjklk kkkkl kjklk hhkjh ggllm lkjh,gjklkm lllllj lmlklk jgkkkL kkjklk kkkklk jklkhh kjhggl lmlkjh,gjklkml lllljlm lklkjgk kkLkkjk lkkkkkl kjklkhh kjhggll mlkjh,gjklkmll llljlmlk lkjgkkkL kkjklkkk kklkjklk hhkjhggl lmlkjh,gjklkmlll lljlmlklk jgkkkLkkj klkkkkklk jklkhhkjh ggllmlkjh,gjklkmllll ljlmlklkjg kkkLkkjklk kkkklkjklk hhkjhggllm lkjh,gjklkmlllll jlmlklkjgkk kLkkjklkkkk klkjklkhhkj hggllmlkjh,gjklkmlllllj lmlklkjgkkkL kkjklkkkkklk jklkhhkjhggl lmlkjh,gjklkmllllljl mlklkjgkkkLkk jklkkkkklkjkl khhkjhggllmlk jh,gjklkmllllljlm lklkjgkkkLkkjk lkkkkklkjklkhh kjhggllmlkjh,gjklkmllllljlml klkjgkkkLkkjklk kkkklkjklkhhkjh ggllmlkjh,gjklkmllllljlmlk lkjgkkkLkkjklkkk kklkjklkhhkjhggl lmlkjh,gjk lkml l llljl mlklkj gkk kLkkj kl kkk kk l kjk lkh hkjh ggll mlkj h,gjklk mlll lljlml klkjg kkkLk kjklkkk kklkjkl khh kj hggl lmlkjh,gjklkmll llljlmlklkjgkk kLkkjklk kkkklkjk lkhhk jhggl lmlk jh
chant_465832,ghk hgfghhG gg jklkh kk k kkklkkjk hkk gg kkjkhg,ghk h gf gh hG g g jk l kh k k k k k klk kjk h k k g g k k j k h g,ghk h gf gh hG g g jk l kh k k k k k klk kjk h k k g g k k j k h g,g h k h g f g h h G g g j k l k h k k k k k k l k k j k h k k g g k k j k h g,gh kh gf gh hG gg jk lk hk kk kk kl kk jk hk kg gk kj kh g,ghk hgf ghh Ggg jkl khk kkk kkl kkj khk kgg kkj khg,ghkh gfgh hGgg jklk hkkk kkkl kkjk hkkg gkkj khg,ghkhg fghhG ggjkl khkkk kkklk kjkhk kggkk jkhg,ghkhgf ghhGgg jklkhk kkkkkl kkjkhk kggkkj khg,ghkhgfg hhGggjk lkhkkkk kklkkjk hkkggkk jkhg,ghkhgfgh hGggjklk hkkkkkkl kkjkhkkg gkkjkhg,ghkhgfghh Gggjklkhk kkkkklkkj khkkggkkj khg,ghkhgfghhG ggjklkhkkk kkklkkjkhk kggkkjkhg,ghkhgfghhGg gjklkhkkkkk klkkjkhkkgg kkjkhg,ghkhgfghhGgg jklkhkkkkkkl kkjkhkkggkkj khg,ghkhgfghhGggj klkhkkkkkklkk jkhkkggkkjkhg,ghkhgfghhGggjk lkhkkkkkklkkjk hkkggkkjkhg,ghkhgfghhGggjkl khkkkkkklkkjkhk kggkkjkhg,ghkhgfghhGggjklk hkkkkkklkkjkhkkg gkkjkhg,gh khgfghh Gggjk lk hkkkk kkl kkjk hkk ggkkj khg,ghkhgf ghh Gggjkl kh kkkkkkl kkj khk kggkk jkhg,ghkhgfghhG ggjklk hkkkkkk lkkjkh kk ggkkjkh g
